pytorch_broadcast,2,1024,0.000432586669921875,6.86272215039074e-05
pytorch_broadcast,2,32768,0.0003600120544433594,3.435776347201063e-05
pytorch_broadcast,2,1048576,0.0011056423187255859,0.0001380791974285922
pytorch_broadcast,2,33554432,0.013337039947509765,0.0018307047350571617
pytorch_broadcast,2,1073741824,0.36796064376831056,0.08551627735348795
pytorch_gather,2,1024,0.0007340431213378907,0.0001503799101270261
pytorch_gather,2,32768,0.000706624984741211,8.559371766377501e-05
pytorch_gather,2,1048576,0.003110933303833008,0.00023411298192942866
pytorch_gather,2,33554432,0.08807320594787597,0.018052381846670598
pytorch_gather,2,1073741824,1.911963701248169,0.20446075595504865
pytorch_reduce,2,1024,0.000624704360961914,6.069809259763793e-05
pytorch_reduce,2,32768,0.0009131431579589844,0.0005272875127094973
pytorch_reduce,2,1048576,0.0016988754272460938,9.512089811814876e-05
pytorch_reduce,2,33554432,0.035717010498046875,0.002102180268828456
pytorch_reduce,2,1073741824,0.9098960399627686,0.08657689018624762
pytorch_allreduce,2,1024,0.000745391845703125,0.0001340125022935534
pytorch_allreduce,2,32768,0.0006575584411621094,4.896655613427919e-05
pytorch_allreduce,2,1048576,0.001907014846801758,0.00015884479974602879
pytorch_allreduce,2,33554432,0.027271366119384764,0.0031390252439960605
pytorch_allreduce,2,1073741824,0.7634896278381348,0.07286260916086183
pytorch_allgather,2,1024,0.0006985187530517579,9.278464504513384e-05
pytorch_allgather,2,32768,0.0009024143218994141,0.0001673289463691801
pytorch_allgather,2,1048576,0.004602384567260742,0.0003024722991472401
pytorch_allgather,2,33554432,0.1238327980041504,0.01274851394349197
pytorch_allgather,2,1073741824,3.2346553802490234,0.18471043081401528
pytorch_sendrecv,2,1024,0.00026535987854003906,7.264767076479866e-05
pytorch_sendrecv,2,32768,0.0003434658050537109,8.233592928057337e-05
pytorch_sendrecv,2,1048576,0.0024343490600585937,0.001382756104750395
pytorch_sendrecv,2,33554432,0.03671836853027344,0.001323070646213937
pytorch_sendrecv,2,1073741824,0.9903769016265869,0.08368908508250435
